"","Provider.ID","Hospital.Name","Total.Performance.Score","Measure.Name","Measure.ID","Mortality.Rate"
"2397",140095,"SAINT ANTHONY HOSPITAL",39.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2398",190025,"SAVOY MEDICAL CENTER",34.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2399",190177,"LAKEVIEW REGIONAL MEDICAL CENTER",42.2619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2400",190184,"CITIZENS MEDICAL CENTER",52.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2401",200050,"MAINE COAST MEMORIAL HOSPITAL",56.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2402",220052,"SIGNATURE HEALTHCARE BROCKTON HOSPITAL",46.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2403",230024,"SINAI-GRACE HOSPITAL",32.9762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2404",240057,"ABBOTT NORTHWESTERN HOSPITAL",35.119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2405",240214,"MAPLE GROVE HOSPITAL",65.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2406",310003,"PALISADES MEDICAL CENTER",34.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2407",310017,"CHILTON MEDICAL CENTER",30.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2408",310084,"MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS",26.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2409",310118,"HUDSON REGIONAL HOSPITAL",37.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2410",320089,"UNM SANDOVAL REGIONAL MEDICAL CENTER",39.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2411",360036,"WOOSTER COMMUNITY HOSPITAL",43.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2412",360354,"WEST CHESTER HOSPITAL, LLC",36.0714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2413",390223,"PENN PRESBYTERIAN MEDICAL CENTER",38.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2414",390226,"PENNSYLVANIA HOSPITAL",29.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2415",390328,"UPMC EAST",36.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2416",440048,"BAPTIST MEMORIAL HOSPITAL",30.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2417",470003,"UNIVERSITY OF VERMONT MEDICAL CENTER",26.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2418",520206,"AURORA MEDICAL CENTER",41,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2419",670068,"TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND",38.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2420",10149,"BAPTIST MEDICAL CENTER EAST",36.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.4
"2421",60075,"VALLEY VIEW HOSPITAL ASSOCIATION",37.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2422",70029,"BRISTOL HOSPITAL",44.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2423",100009,"UMHC-UHEALTH TOWER",29.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2424",100121,"BARTOW REGIONAL MEDICAL CENTER",33.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2425",100315,"VIERA HOSPITAL",45.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2426",110069,"HOUSTON MEDICAL CENTER",45.619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2427",140117,"PRESENCE RESURRECTION MEDICAL CENTER",35.3452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2428",140224,"PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO",48.9524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2429",160058,"UNIVERSITY OF IOWA HOSPITAL & CLINICS",27.0714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2430",160079,"MERCY MEDICAL CENTER - CEDAR RAPIDS",56.2262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2431",170105,"MCPHERSON HOSPITAL INC",43.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2432",180070,"TWIN LAKES REGIONAL MEDICAL CENTER",48.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2433",220098,"NASHOBA VALLEY MEDICAL CENTER",34.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2434",220176,"ST VINCENT HOSPITAL",32.619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2435",230020,"BEAUMONT HOSPITAL - DEARBORN",42.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2436",230095,"WEST BRANCH REGIONAL MEDICAL CENTER",45.8889,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2437",230146,"HENRY FORD WYANDOTTE HOSPITAL",24.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2438",240036,"ST CLOUD HOSPITAL",51.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2439",240187,"HUTCHINSON HEALTH",56.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2440",260027,"RESEARCH MEDICAL CENTER",25.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2441",260193,"ST MARY'S MEDICAL CENTER",56.5417,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2442",280009,"CHI HEALTH GOOD SAMARITAN",33.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2443",330088,"EASTERN LONG ISLAND HOSPITAL",26,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2444",330236,"NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL",39.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2445",330350,"UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )",15.4048,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2446",330393,"UNIVERSITY HOSPITAL AT STONY BROOK",34.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2447",360039,"GENESIS HOSPITAL",31.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2448",360077,"FAIRVIEW HOSPITAL",46.0714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.5
"2449",390111,"HOSPITAL OF UNIV OF PENNSYLVANIA",44.8452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2450",390146,"WARREN GENERAL HOSPITAL",43.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2451",440083,"TENNOVA HEALTHCARE - JAMESTOWN",29,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2452",450082,"CHRISTUS SPOHN HOSPITAL BEEVILLE",41.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2453",450272,"CENTRAL TEXAS MEDICAL CENTER",36.7976,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2454",490050,"VIRGINIA HOSPITAL CENTER",45.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2455",520207,"AURORA MEDICAL CENTER",52.1548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2456",670031,"ST LUKE'S PATIENTS MEDICAL CENTER",39.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2457",50055,"CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS",43.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2458",60119,"MEDICAL CENTER OF THE ROCKIES",37.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2459",100067,"ST ANTHONYS HOSPITAL",31.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2460",100266,"GULF BREEZE HOSPITAL",54.625,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2461",110124,"WAYNE MEMORIAL HOSPITAL",30.625,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2462",130013,"SAINT ALPHONSUS MEDICAL CENTER - NAMPA",60.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2463",140177,"JACKSON PARK HOSPITAL",42.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2464",140186,"RIVERSIDE MEDICAL CENTER",44.0119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2465",140213,"SILVER CROSS HOSPITAL AND MEDICAL CENTERS",44.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2466",180011,"SAINT JOSEPH LONDON",45.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2467",180116,"JACKSON PURCHASE MEDICAL CENTER",35.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2468",190190,"CALDWELL MEMORIAL HOSPITAL, INC",87.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.6
"2469",220036,"ST ELIZABETH'S MEDICAL CENTER",35.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2470",220116,"TUFTS MEDICAL CENTER",38.2381,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2471",240213,"HEALTHEAST WOODWINDS HOSPITAL",58.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2472",290008,"NORTHEASTERN NEVADA REGIONAL HOSPITAL",53.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2473",310015,"MORRISTOWN MEDICAL CENTER",44.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2474",330119,"LENOX HILL HOSPITAL",42.8214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2475",330167,"NYU WINTHROP HOSPITAL",27.4643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2476",360068,"TOLEDO HOSPITAL THE",38.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2477",360133,"GRANDVIEW HOSPITAL & MEDICAL CENTER",40.3452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2478",380005,"ASANTE ASHLAND COMMUNITY HOSPITAL",63.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2479",390115,"ARIA HEALTH",30.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2480",390195,"MAIN LINE HOSPITAL LANKENAU",39.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2481",450072,"BRAZOSPORT REGIONAL HEALTH SYSTEM",48.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2482",450571,"SHANNON MEDICAL CENTER",34.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2483",450643,"DOCTORS HOSPITAL OF LAREDO",31.3095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2484",450651,"MEDICAL CENTER OF PLANO",23.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2485",490084,"RIVERSIDE TAPPAHANNOCK HOSPITAL",48,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2486",510006,"UNITED HOSPITAL CENTER",35.9405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2487",670096,"BAY AREA REGIONAL MEDICAL CENTER, LLC",40,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2488",30064,"BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS",30.631,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.7
"2489",50238,"METHODIST HOSPITAL OF SOUTHERN CA",43.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2490",50735,"WHITTIER HOSPITAL MEDICAL CENTER",38.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2491",70018,"GREENWICH HOSPITAL ASSOCIATION -",36.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2492",100183,"CORAL GABLES HOSPITAL",40.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2493",140030,"SHERMAN HOSPITAL",43.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2494",140063,"RUSH OAK PARK HOSPITAL",34.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2495",140122,"ADVENTIST HINSDALE HOSPITAL",50.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2496",140176,"CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL",32.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2497",170040,"UNIVERSITY OF KANSAS HOSPITAL",42.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2498",200008,"MERCY HOSPITAL",49.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2499",220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",43.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2500",250162,"HANCOCK MEDICAL CENTER",57.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2501",360032,"GRAND LAKE HEALTH SYSTEM",54.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2502",360089,"MERCY TIFFIN HOSPITAL",54.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2503",390002,"UPMC MCKEESPORT",33.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2504",390091,"UPMC NORTHWEST",50.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2505",440175,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE",31.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2506",450662,"VALLEY REGIONAL MEDICAL CENTER",29.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2507",450670,"TOMBALL REGIONAL MEDICAL CENTER",41.1786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2508",520051,"COLUMBIA ST MARYS HOSPITAL MILWAUKEE",35.5238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2509",30119,"MERCY GILBERT MEDICAL CENTER",36.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.8
"2510",50502,"SAINT VINCENT MEDICAL CENTER",38,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2511",60024,"UNIVERSITY OF COLORADO HOSPITAL AUTHORITY",35.9643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2512",70008,"JOHNSON MEMORIAL HOSPITAL",41.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2513",70027,"MANCHESTER MEMORIAL HOSPITAL",33.1786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2514",100008,"BAPTIST HOSPITAL OF MIAMI",26.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2515",110230,"EMORY JOHNS CREEK HOSPITAL",50.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2516",190045,"ST TAMMANY PARISH HOSPITAL",44.3929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2517",220001,"HEALTH ALLIANCE - CLINTON HOSPITAL",37.9762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2518",220065,"BAYSTATE NOBLE HOSPITAL",55,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2519",220083,"BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM",45.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2520",230118,"HURON MEDICAL CENTER",64.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2521",230277,"HURON VALLEY-SINAI HOSPITAL",31.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2522",240010,"MAYO CLINIC HOSPITAL ROCHESTER",57.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2523",260006,"MOSAIC LIFE CARE AT ST JOSEPH",53.0476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2524",260062,"SAINT LUKES NORTH HOSPITAL",34.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2525",310083,"EAST ORANGE GENERAL HOSPITAL",37.0417,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2526",330046,"MOUNT SINAI WEST",45.131,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2527",330101,"NEW YORK-PRESBYTERIAN HOSPITAL",42.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2528",330169,"MOUNT SINAI BETH ISRAEL/PETRIE CAMPUS",39.3095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",18.9
"2529",390044,"READING HOSPITAL",30.9881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2530",390100,"LANCASTER GENERAL HOSPITAL",40.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2531",450035,"ST JOSEPH MEDICAL CENTER",27.0119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2532",450128,"KNAPP MEDICAL CENTER",50.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2533",450184,"MEMORIAL HERMANN HOSPITAL SYSTEM",45.9405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2534",520002,"ASCENSION ST MICHAELS HOSPITAL",69.625,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2535",520028,"THE MONROE CLINIC",42.4583,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2536",670034,"SCOTT & WHITE HOSPITAL-ROUND ROCK",47.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2537",50018,"PACIFIC ALLIANCE MEDICAL CENTER",33,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2538",50393,"PIH HOSPITAL - DOWNEY",34.8095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2539",50454,"UCSF MEDICAL CENTER",41.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2540",70010,"BRIDGEPORT HOSPITAL",39.7262,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2541",80004,"BAYHEALTH - KENT GENERAL HOSPITAL",37.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2542",140116,"CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL",38.8095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2543",140208,"ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER",33.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2544",150008,"ST CATHERINE HOSPITAL INC",43.119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2545",150048,"REID HEALTH",45.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2546",160045,"ST LUKES HOSPITAL",42.7143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2547",220031,"BOSTON MEDICAL CENTER CORPORATION-",37.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2548",220105,"WINCHESTER HOSPITAL",58,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2549",360132,"FORT HAMILTON HUGHES MEMORIAL HOSPITAL",43,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2550",360172,"MERCY REGIONAL MEDICAL CENTER",49.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19
"2551",360262,"MERCY ST ANNE HOSPITAL",53,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2552",390174,"THOMAS JEFFERSON UNIVERSITY HOSPITAL",40.3095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2553",410012,"THE MIRIAM HOSPITAL",50.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2554",420106,"PALMETTO HEALTH BAPTIST PARKRIDGE",36.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2555",450015,"PARKLAND HEALTH AND HOSPITAL SYSTEM",44.131,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2556",450023,"CITIZENS MEDICAL CENTER",39.369,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2557",450032,"CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL",36.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2558",450844,"HOUSTON METHODIST WILLOWBROOK HOSPITAL",52.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2559",520208,"SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE",52.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2560",670082,"BAYLOR SCOTT AND WHITE MEDICAL CENTER MCKINNEY",37.5119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2561",10033,"UNIVERSITY OF ALABAMA HOSPITAL",51.5119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2562",50290,"PROVIDENCE SAINT JOHN'S HEALTH CENTER",42.369,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2563",50570,"FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER",22.2857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2564",50742,"OLYMPIA MEDICAL CENTER",29.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.1
"2565",60027,"FOOTHILLS HOSPITAL",39.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2566",70025,"HARTFORD HOSPITAL",22.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2567",100253,"JUPITER MEDICAL CENTER",42.5357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2568",140150,"UNIVERSITY OF ILLINOIS HOSPITAL",27.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2569",170009,"SAINT JOHN HOSPITAL",63.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2570",190081,"WEST CARROLL MEMORIAL HOSPITAL",31.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2571",230046,"UNIVERSITY OF MICHIGAN HEALTH SYSTEM",41.2619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2572",230297,"KARMANOS CANCER CENTER",48.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2573",240030,"DOUGLAS COUNTY HOSPITAL",38.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2574",260094,"COX MEDICAL CENTER BRANSON",39.7857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2575",300023,"EXETER HOSPITAL INC",39.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.2
"2576",310130,"HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL",29.0417,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2577",340115,"FIRSTHEALTH MOORE REGIONAL HOSPITAL",52.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2578",360016,"JEWISH HOSPITAL, LLC",56.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2579",410001,"MEMORIAL HOSPITAL OF RHODE ISLAND",45.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2580",430016,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER",33.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2581",450130,"NIX HEALTH CARE SYSTEM",38.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2582",450644,"WEST HOUSTON MEDICAL CENTER",29.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2583",450743,"TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON",25.1071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2584",450867,"SETON NORTHWEST HOSPITAL",44.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2585",30023,"FLAGSTAFF MEDICAL CENTER",44.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2586",30030,"ABRAZO CENTRAL CAMPUS",29.9881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.3
"2587",50689,"SAN RAMON REGIONAL MEDICAL CTR",36.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.4
"2588",60020,"PARKVIEW MEDICAL CENTER INC",40.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.4
"2589",140012,"KATHERINE SHAW BETHEA HOSPITAL",47.625,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.4
"2590",190046,"TOURO INFIRMARY",35.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.4
"2591",360012,"MOUNT CARMEL ST ANN'S",40.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.4
"2592",360144,"SOUTH POINTE HOSPITAL",46.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",19.4
